restaurant_id,restaurant_name,tier,hour_of_day,day_of_week,order_time,true_kpt_minutes,hidden_load,base_kpt_minutes,zomato_concurrent_orders,acceptance_latency_seconds,for_delay_seconds,is_rp_for,honest_merchant,raw_for_kpt,corrected_for_kpt,pos_kpt,kli_adjusted_kpt,kitchen_load_index,local_foot_traffic_index,competitor_platform_orders,naive_kpt_estimate,actual_rider_wait_minutes,naive_kpt_error,concurrent_norm,latency_norm,foot_traffic_norm,competitor_norm
R000,Spice Junction,T3,10,3,2025-01-16 10:21:20,20.209,1.399,18,0,20.34,84.0,False,False,27.504710266666667,27.504710266666667,15.588827250000001,23.221,18.85,40.57,0,26.105,0.0,5.896,0.0,0.26720410742367373,0.4057,0.0
R000,Spice Junction,T3,11,3,2025-01-16 11:04:45,17.326,0.0,18,0,11.59,51.0,False,False,30.254654916666667,30.254654916666667,17.201756516666666,25.544,18.86,48.07,1,29.405,0.0,12.079,0.0,0.13761052177124533,0.4807,0.06666666666666667
R000,Spice Junction,T3,13,3,2025-01-16 13:13:53,24.755,4.59,18,0,43.05,68.0,False,False,35.64677425,35.64677425,22.21696255,35.128,47.09,100.0,2,34.513,0.0,9.758,0.0,0.6035550022998623,1.0,0.13333333333333333
R000,Spice Junction,T3,13,3,2025-01-16 13:21:34,27.779,5.664,18,1,46.63,77.766938,True,False,26.98219011666667,25.548856783333335,27.321653183333336,25.729,51.41,100.0,3,25.686,2.093,2.093,0.06666666666666667,0.6565772922010845,1.0,0.2
R000,Spice Junction,T3,19,3,2025-01-16 19:30:28,25.976,5.069,18,0,42.78,184.175045,True,False,28.176684283333334,26.74335095,25.812956966666665,26.475,47.99,100.0,3,25.107,0.869,0.869,0.0,0.5995561145140159,1.0,0.2
R000,Spice Junction,T3,19,3,2025-01-16 19:33:31,24.342,3.301,18,1,33.44,45.0,False,False,31.153498983333336,31.153498983333336,25.957372633333332,30.457,45.53,100.0,2,30.403,0.0,6.061,0.06666666666666667,0.461224218514738,1.0,0.13333333333333333
R000,Spice Junction,T3,19,3,2025-01-16 19:45:13,23.254,2.86,18,2,28.45,23.0,False,False,27.7094992,27.7094992,23.271110150000002,26.972,44.68,100.0,1,27.326,0.0,4.072,0.13333333333333333,0.38731884795409605,1.0,0.06666666666666667
R000,Spice Junction,T3,19,3,2025-01-16 19:53:40,28.259,6.27,18,1,41.83,316.058386,True,False,29.063428283333334,27.63009495,29.795413816666667,27.857,51.64,100.0,5,23.796,4.463,4.463,0.06666666666666667,0.585485953786038,1.0,0.3333333333333333
R000,Spice Junction,T3,20,3,2025-01-16 20:35:28,27.076,5.884,18,0,45.77,35.0,True,False,29.537952466666663,28.104619133333333,28.143346183333332,28.119,50.1,100.0,4,28.955,0.0,1.879,0.0,0.6438400940683887,1.0,0.26666666666666666
R000,Spice Junction,T3,20,3,2025-01-16 20:57:32,28.842,7.633,18,0,55.84,69.0,True,False,32.98567153333333,31.5523382,30.006802999999998,31.997,52.82,100.0,3,31.836,0.0,2.994,0.0,0.792983797784955,1.0,0.2
R000,Spice Junction,T3,3,4,2025-01-17 03:21:42,18.051,0.0,18,0,23.77,66.0,False,False,29.944890366666666,29.944890366666666,16.023911583333334,24.246,11.94,13.3,0,28.845,0.0,10.794,0.0,0.3180047929994257,0.133,0.0
R000,Spice Junction,T3,14,4,2025-01-17 14:17:27,25.459,4.621,18,0,40.49,77.0,False,False,30.94896471666667,30.94896471666667,25.5827196,29.265,39.12,69.93,4,29.666,0.0,4.207,0.0,0.5656396218118376,0.6993,0.26666666666666666
R000,Spice Junction,T3,14,4,2025-01-17 14:22:19,24.81,4.26,18,1,43.66,64.0,False,False,30.544504300000003,30.544504300000003,25.102862216666665,28.839,38.83,61.72,3,29.478,0.0,4.668,0.06666666666666667,0.6125895265567745,0.6172,0.2
R000,Spice Junction,T3,19,4,2025-01-17 19:34:51,29.537,7.715,18,0,47.61,43.0,True,False,33.16588866666667,31.732555333333334,32.310222616666664,31.856,50.78,100.0,4,32.449,0.0,2.912,0.0,0.6710917737941564,1.0,0.26666666666666666
R000,Spice Junction,T3,19,4,2025-01-17 19:53:29,26.351,6.533,18,0,46.37,31.0,False,False,30.481722549999997,30.481722549999997,28.810455049999998,30.683,51.32,100.0,5,29.965,0.0,3.614,0.0,0.6527265113702695,1.0,0.3333333333333333
R000,Spice Junction,T3,20,4,2025-01-17 20:48:36,29.01,7.768,18,0,51.03,136.992416,True,False,28.800934933333334,27.3676016,28.793076483333333,27.099,48.04,100.0,0,26.518,2.492,2.492,0.0,0.721744352414877,1.0,0.0
R000,Spice Junction,T3,20,4,2025-01-17 20:53:26,29.13,6.48,18,1,48.03,83.0,False,False,32.335824933333335,32.335824933333335,28.939603233333333,33.133,54.93,100.0,6,30.952,0.0,1.822,0.06666666666666667,0.677312265905473,1.0,0.4
R000,Spice Junction,T3,21,4,2025-01-17 21:37:44,28.334,7.168,18,0,44.42,17.0,True,False,31.612357466666666,30.179024133333332,29.995502283333334,29.265,43.94,84.48,3,31.329,0.0,2.995,0.0,0.6238456551391568,0.8448,0.2
R000,Spice Junction,T3,6,5,2025-01-18 06:22:14,18.357,0.0,18,0,16.21,23.0,False,False,29.940778183333336,29.940778183333336,15.863060183333333,24.791,15.6,34.83,0,29.557,0.0,11.2,0.0,0.20603593499572756,0.3483,0.0
R000,Spice Junction,T3,8,5,2025-01-18 08:29:11,24.918,4.16,18,0,30.49,21.0,False,False,27.953767799999998,27.953767799999998,20.571609416666668,27.177,44.44,100.0,4,27.604,0.0,2.686,0.0,0.41753266678049067,1.0,0.26666666666666666
R000,Spice Junction,T3,11,5,2025-01-18 11:20:13,24.129,4.244,18,0,31.24,73.0,True,False,29.28063471666667,27.847301383333335,26.814761766666667,25.387,32.33,68.71,1,28.064,0.0,3.935,0.0,0.42864068840784175,0.6870999999999999,0.06666666666666667
R000,Spice Junction,T3,11,5,2025-01-18 11:53:26,23.425,3.901,18,0,35.46,47.0,False,False,30.66708786666667,30.66708786666667,23.570060650000002,28.306,34.6,64.39,3,29.884,0.0,6.459,0.0,0.4911418234310701,0.6439,0.2
R000,Spice Junction,T3,12,5,2025-01-18 12:48:56,32.773,9.32,18,0,53.73,403.356351,True,False,34.82618793333334,33.3928546,32.772506316666664,34.067,54.04,100.0,5,28.104,4.669,4.669,0.0,0.7617332302733407,1.0,0.3333333333333333
R000,Spice Junction,T3,15,5,2025-01-18 15:58:25,22.193,2.817,18,0,29.45,90.0,False,False,29.108335450000002,29.108335450000002,22.11475115,26.198,30.0,56.49,3,27.608,0.0,5.415,0.0,0.4021295434572307,0.5649000000000001,0.2
R000,Spice Junction,T3,16,5,2025-01-18 16:01:05,20.614,1.04,18,1,21.53,69.0,False,False,30.687755666666664,30.687755666666664,19.618652166666667,26.936,25.55,48.09,2,29.538,0.0,8.924,0.06666666666666667,0.28482883507240403,0.48090000000000005,0.13333333333333333
R000,Spice Junction,T3,17,5,2025-01-18 17:15:08,22.214,2.958,18,0,30.51,75.0,False,False,28.4424882,28.4424882,21.783328283333333,26.722,37.9,84.84,2,27.192,0.0,4.978,0.0,0.41782888069055346,0.8484,0.13333333333333333
R000,Spice Junction,T3,20,5,2025-01-18 20:30:01,29.411,7.445,18,0,45.06,84.0,True,False,31.538785816666667,30.105452483333334,30.57234695,30.531,52.83,100.0,7,30.139,0.0,0.728,0.0,0.633324500261163,1.0,0.4666666666666667
R000,Spice Junction,T3,20,5,2025-01-18 20:41:02,28.369,5.971,18,1,40.71,18.0,False,False,30.33175265,30.33175265,25.267951966666665,30.517,51.22,100.0,5,30.032,0.0,1.663,0.06666666666666667,0.5688979748225272,1.0,0.3333333333333333
R000,Spice Junction,T3,22,5,2025-01-18 22:12:53,25.949,5.654,18,0,40.14,17.0,False,False,35.08403198333333,35.08403198333333,26.639858266666668,33.193,39.22,67.36,5,34.801,0.0,8.852,0.0,0.5604558783857404,0.6736,0.3333333333333333
R000,Spice Junction,T3,7,6,2025-01-19 07:41:21,20.459,1.417,18,0,24.88,16.0,False,False,28.76060953333333,28.76060953333333,18.418149916666668,25.577,27.86,61.65,1,28.494,0.0,8.035,0.0,0.33444466500790515,0.6164999999999999,0.06666666666666667
R000,Spice Junction,T3,7,6,2025-01-19 07:44:53,21.989,1.807,18,1,21.59,46.0,False,False,31.269981066666666,31.269981066666666,19.69010255,28.337,31.24,70.32,1,30.503,0.0,8.514,0.06666666666666667,0.28571747680259213,0.7031999999999999,0.06666666666666667
R000,Spice Junction,T3,7,6,2025-01-19 07:49:19,25.337,4.182,18,2,41.09,30.0,False,False,31.452197716666667,31.452197716666667,21.255174150000002,29.7,38.86,68.32,0,30.952,0.0,5.615,0.13333333333333333,0.5745260391137185,0.6831999999999999,0.0
R000,Spice Junction,T3,8,6,2025-01-19 08:13:29,22.56,3.05,18,0,32.39,47.0,True,False,27.212536666666665,25.77920333333333,25.734137316666665,24.895,43.14,100.0,2,26.429,0.0,3.869,0.0,0.4456729882364467,1.0,0.13333333333333333
R000,Spice Junction,T3,12,6,2025-01-19 12:27:42,28.25,7.066,18,0,52.15,62.0,False,False,33.09534206666667,33.09534206666667,26.693401466666668,33.668,53.46,100.0,5,32.062,0.0,3.812,0.0,0.7383323313783879,1.0,0.3333333333333333
R000,Spice Junction,T3,13,6,2025-01-19 13:23:40,23.858,4.584,18,0,27.86,73.0,False,False,29.155676733333333,29.155676733333333,22.145226933333333,28.348,44.46,100.0,5,27.939,0.0,4.081,0.0,0.37858053760724647,1.0,0.3333333333333333
R000,Spice Junction,T3,16,6,2025-01-19 16:59:19,24.175,4.178,18,0,35.72,88.0,False,False,32.46203035,32.46203035,26.472014016666666,30.264,36.46,60.27,6,30.995,0.0,6.82,0.0,0.49499260426188507,0.6027,0.4
R000,Spice Junction,T3,18,6,2025-01-19 18:24:25,20.223,1.261,18,0,22.4,40.0,False,False,26.70772605,26.70772605,21.228563766666664,25.698,42.44,100.0,5,26.041,0.0,5.818,0.0,0.29771414016013115,1.0,0.3333333333333333
R000,Spice Junction,T3,19,6,2025-01-19 19:10:19,27.773,6.551,18,0,47.99,28.0,False,False,33.61661698333333,33.61661698333333,26.819335783333333,33.771,50.92,100.0,4,33.15,0.0,5.377,0.0,0.6767198380853476,1.0,0.26666666666666666
R000,Spice Junction,T3,19,6,2025-01-19 19:10:38,25.459,4.536,18,1,43.09,29.0,True,False,26.446751383333332,25.01341805,26.130154033333334,25.026,50.1,100.0,3,25.963,0.0,0.504,0.06666666666666667,0.6041474301199877,1.0,0.2
R000,Spice Junction,T3,20,6,2025-01-19 20:36:50,33.213,10.003,18,0,51.85,20.0,True,False,33.40540636666667,31.972073033333334,31.935274816666666,32.987,56.35,100.0,8,33.072,0.141,0.141,0.0,0.7338891227274474,1.0,0.5333333333333333
R000,Spice Junction,T3,20,6,2025-01-19 20:52:31,23.562,3.689,18,0,34.32,28.0,False,False,30.0223668,30.0223668,25.38268221666667,29.551,46.86,100.0,5,29.556,0.0,5.994,0.0,0.4742576305574966,1.0,0.3333333333333333
R000,Spice Junction,T3,11,0,2025-01-20 11:54:15,21.289,2.019,18,0,27.41,26.0,False,False,30.184670566666668,30.184670566666668,22.935359966666667,26.846,27.88,41.93,6,29.751,0.0,8.462,0.0,0.37191572463083594,0.4193,0.4
R000,Spice Junction,T3,13,0,2025-01-20 13:46:33,28.913,7.298,18,0,51.79,49.0,True,False,27.340697933333335,25.9073646,27.433398466666667,26.468,54.33,100.0,6,26.524,2.389,2.389,0.0,0.7330004809972595,1.0,0.4
R000,Spice Junction,T3,14,0,2025-01-20 14:52:46,26.716,6.097,18,0,39.21,90.0,False,False,29.792710066666665,29.792710066666665,25.485076866666667,28.053,38.32,72.16,3,28.293,0.0,1.577,0.0,0.5466819315678252,0.7216,0.2
R000,Spice Junction,T3,17,0,2025-01-20 17:58:34,20.981,1.821,18,0,25.77,76.0,False,False,33.133512933333336,33.133512933333336,22.0263327,29.104,25.68,56.63,0,31.867,0.0,10.886,0.0,0.34762618400569506,0.5663,0.0
R000,Spice Junction,T3,3,1,2025-01-21 03:54:20,19.598,1.102,18,0,26.65,38.0,False,False,29.747248316666667,29.747248316666667,18.173243816666666,24.061,11.77,9.17,0,29.114,0.0,9.516,0.0,0.36065959604845355,0.0917,0.0
R000,Spice Junction,T3,12,1,2025-01-21 12:56:38,29.196,7.129,18,0,43.85,349.776422,True,False,30.237643549999998,28.804310216666668,30.9746904,28.86,50.39,100.0,5,24.408,4.788,4.788,0.0,0.6154035587023701,1.0,0.3333333333333333
R000,Spice Junction,T3,14,1,2025-01-21 14:22:51,32.245,9.262,18,0,62.07,107.313007,True,False,31.150120916666665,29.716787583333332,29.971550850000003,29.957,51.62,71.62,8,29.362,2.883,2.883,0.0,0.8852544307694838,0.7162000000000001,0.5333333333333333
R000,Spice Junction,T3,16,1,2025-01-21 16:33:12,22.416,3.271,18,0,33.69,25.0,False,False,28.383166850000002,28.383166850000002,23.94269235,24.649,23.69,40.22,0,27.967,0.0,5.551,0.0,0.46492689239052165,0.4022,0.0
R000,Spice Junction,T3,16,1,2025-01-21 16:42:24,22.115,1.672,18,1,26.53,58.0,False,False,27.29376715,27.29376715,24.607660133333333,24.21,27.4,51.42,1,26.327,0.0,4.212,0.06666666666666667,0.3588823125880774,0.5142,0.06666666666666667
R000,Spice Junction,T3,21,1,2025-01-21 21:15:48,24.341,4.258,18,0,40.25,74.0,True,False,27.507163549999998,26.073830216666668,25.60823248333333,25.558,46.04,89.96,5,26.274,0.0,1.933,0.0,0.5620850548910852,0.8996,0.3333333333333333
R000,Spice Junction,T3,9,2,2025-01-22 09:44:15,22.606,3.45,18,0,32.54,54.0,False,False,30.958671666666664,30.958671666666664,25.123527149999997,28.62,34.89,68.97,3,30.059,0.0,7.453,0.0,0.4478945925619168,0.6897,0.2
R000,Spice Junction,T3,13,2,2025-01-22 13:01:05,25.342,5.092,18,0,32.7,52.0,True,False,26.594806100000003,25.16147276666667,27.76547341666667,24.782,46.98,95.75,7,25.728,0.0,0.386,0.0,0.4502643038424184,0.9575,0.4666666666666667
R000,Spice Junction,T3,18,2,2025-01-22 18:23:30,20.807,1.933,18,0,22.81,85.0,False,False,27.860235133333333,27.860235133333333,20.45459515,25.233,31.14,78.48,0,26.444,0.0,5.637,0.0,0.3037865253164164,0.7848,0.0
R000,Spice Junction,T3,19,2,2025-01-22 19:31:35,24.82,4.23,18,0,35.4,207.687048,True,False,28.199633133333336,26.766299800000002,25.509915149999998,26.266,46.26,100.0,4,24.738,0.082,0.082,0.0,0.490253181700882,1.0,0.26666666666666666
R000,Spice Junction,T3,19,2,2025-01-22 19:41:45,24.628,4.6,18,1,27.15,77.0,False,False,33.73827863333334,33.73827863333334,26.054493616666665,33.266,47.2,100.0,6,32.455,0.0,7.827,0.06666666666666667,0.3680649438000209,1.0,0.4
R000,Spice Junction,T3,9,3,2025-01-23 09:47:30,22.493,3.503,18,0,38.03,50.0,False,False,27.701254133333336,27.701254133333336,23.907786183333332,26.029,37.93,79.01,1,26.868,0.0,4.375,0.0,0.5292053108741263,0.7901,0.06666666666666667
R000,Spice Junction,T3,10,3,2025-01-23 10:07:46,20.309,1.85,18,0,29.76,39.0,False,False,29.429220983333334,29.429220983333334,19.825464099999998,26.186,27.96,52.64,2,28.779,0.0,8.47,0.0,0.4067208590632025,0.5264,0.13333333333333333
R000,Spice Junction,T3,10,3,2025-01-23 10:11:19,23.53,2.629,18,1,26.65,16.0,False,False,29.9230212,29.9230212,19.785554633333334,26.202,25.13,37.04,3,29.656,0.0,6.126,0.06666666666666667,0.36065959604845355,0.3704,0.2
R000,Spice Junction,T3,12,3,2025-01-23 12:29:17,24.586,4.062,18,0,37.36,54.0,False,False,34.13656625,34.13656625,25.435190083333335,33.792,47.98,100.0,5,33.237,0.0,8.651,0.0,0.519282144887026,1.0,0.3333333333333333
R000,Spice Junction,T3,12,3,2025-01-23 12:47:34,25.737,5.432,18,0,35.25,38.0,False,False,30.502426083333333,30.502426083333333,28.674688600000003,29.77,45.2,100.0,3,29.869,0.0,4.132,0.0,0.4880315773754118,1.0,0.2
R000,Spice Junction,T3,12,3,2025-01-23 12:47:35,28.641,6.794,18,1,44.16,97.010589,True,False,32.16955111666667,30.736217783333334,28.83933355,30.967,51.5,100.0,4,30.553,0.0,1.912,0.06666666666666667,0.6199948743083418,1.0,0.26666666666666666
R000,Spice Junction,T3,19,3,2025-01-23 19:08:17,30.766,8.208,18,0,44.72,237.973338,True,False,31.25085143333333,29.817518099999997,31.7625363,29.923,50.71,100.0,5,27.285,3.481,3.481,0.0,0.6282888637900972,1.0,0.3333333333333333
R000,Spice Junction,T3,19,3,2025-01-23 19:48:33,27.834,6.479,18,0,39.73,51.0,False,False,35.026739066666664,35.026739066666664,26.940941233333334,34.652,47.86,100.0,4,34.177,0.0,6.343,0.0,0.5543834932294551,1.0,0.26666666666666666
R000,Spice Junction,T3,22,3,2025-01-23 22:35:18,25.121,4.827,18,0,39.47,31.0,True,False,27.239065550000003,25.80573221666667,23.912509866666667,24.295,38.29,61.77,6,26.722,0.0,1.601,0.0,0.5505327123986402,0.6177,0.4
R000,Spice Junction,T3,23,3,2025-01-23 23:53:12,22.057,2.907,18,0,23.94,52.0,False,False,33.545158066666666,33.545158066666666,25.211409216666667,28.336,18.94,36.43,0,32.678,0.0,10.621,0.0,0.3205226112349586,0.3643,0.0
R000,Spice Junction,T3,7,4,2025-01-24 07:15:07,20.855,2.063,18,0,26.33,86.0,False,False,30.049457066666665,30.049457066666665,22.292370333333334,26.852,28.72,56.07,3,28.616,0.0,7.761,0.0,0.3559201734874504,0.5607,0.2
R000,Spice Junction,T3,7,4,2025-01-24 07:40:43,21.95,2.723,18,0,25.54,21.0,False,False,30.4259899,30.4259899,21.7578827,26.779,26.03,54.74,1,30.076,0.0,8.126,0.0,0.34421972403997403,0.5474,0.06666666666666667
R000,Spice Junction,T3,8,4,2025-01-24 08:04:25,22.075,2.146,18,0,34.72,77.0,False,False,30.091301050000002,30.091301050000002,21.655377766666668,28.37,38.56,88.52,0,28.808,0.0,6.733,0.0,0.48018190875875044,0.8852,0.0
R000,Spice Junction,T3,8,4,2025-01-24 08:51:36,22.127,2.174,18,0,20.69,53.0,False,False,27.383086583333334,27.383086583333334,25.9113522,25.238,34.33,81.73,3,26.5,0.0,4.373,0.0,0.2723878508497709,0.8173,0.2
R000,Spice Junction,T3,12,4,2025-01-24 12:03:16,27.696,6.163,18,0,51.22,229.462694,True,False,31.67742725,30.244093916666667,28.58894535,30.261,50.11,100.0,2,27.853,0.0,0.157,0.0,0.7245583845604727,1.0,0.13333333333333333
R000,Spice Junction,T3,12,4,2025-01-24 12:37:27,25.012,4.699,18,0,39.12,282.146625,True,False,27.008147166666667,25.574813833333334,25.550577816666664,25.272,47.63,100.0,4,22.306,2.706,2.706,0.0,0.5453489689725429,1.0,0.26666666666666666
R000,Spice Junction,T3,16,4,2025-01-24 16:03:39,22.349,2.108,18,0,13.99,27.0,False,False,27.4536762,27.4536762,17.9970514,23.163,18.74,48.03,0,27.004,0.0,4.655,0.0,0.17315619097876855,0.4803,0.0
R000,Spice Junction,T3,16,4,2025-01-24 16:30:30,21.056,1.479,18,0,22.51,71.0,False,False,30.044417633333335,30.044417633333335,22.186133416666667,25.9,22.41,49.76,0,28.861,0.0,7.805,0.0,0.29934331666547603,0.4976,0.0
R000,Spice Junction,T3,19,4,2025-01-24 19:24:28,30.976,8.626,18,0,53.38,190.642046,True,False,32.22361051666667,30.790277183333334,31.336645566666668,31.546,54.91,100.0,6,29.046,1.93,1.93,0.0,0.7565494868472435,1.0,0.4
R000,Spice Junction,T3,19,4,2025-01-24 19:38:38,28.842,7.137,18,1,47.37,196.139134,True,False,30.621177916666667,29.187844583333334,28.12264203333333,29.58,52.69,100.0,4,27.352,1.49,1.49,0.06666666666666667,0.667537206873404,1.0,0.26666666666666666
R000,Spice Junction,T3,21,4,2025-01-24 21:31:06,28.109,6.217,18,0,39.01,16.0,False,False,34.181306533333334,34.181306533333334,26.400678550000002,34.455,51.6,96.69,9,33.915,0.0,5.806,0.0,0.5437197924671981,0.9669,0.6
R000,Spice Junction,T3,22,4,2025-01-24 22:13:40,29.075,7.08,18,0,50.41,42.0,True,False,26.903707433333334,25.4703741,25.022340766666666,24.095,39.2,57.95,4,26.204,2.871,2.871,0.0,0.7125617212029335,0.5795,0.26666666666666666
R000,Spice Junction,T3,4,5,2025-01-25 04:18:45,20.326,1.94,18,0,27.68,51.0,False,False,28.491087983333333,28.491087983333333,21.856351500000002,22.991,11.39,3.3,1,27.641,0.0,7.315,0.0,0.3759146124166823,0.033,0.06666666666666667
R000,Spice Junction,T3,13,5,2025-01-25 13:38:30,30.449,7.979,18,0,57.95,247.68983,True,False,29.820559199999998,28.387225866666665,28.47891748333333,29.325,56.61,100.0,6,25.692,4.757,4.757,0.0,0.8242343652965691,1.0,0.4
R000,Spice Junction,T3,16,5,2025-01-25 16:10:00,19.299,0.0,18,0,31.44,67.0,False,False,30.985484133333333,30.985484133333333,18.258911233333333,27.571,27.96,57.22,0,29.869,0.0,10.57,0.0,0.4316028275084687,0.5722,0.0
R000,Spice Junction,T3,18,5,2025-01-25 18:10:15,20.191,1.178,18,0,26.22,37.0,False,False,27.469774766666667,27.469774766666667,18.090865366666666,25.94,38.86,100.0,0,26.853,0.0,6.662,0.0,0.3542909969821057,1.0,0.0
R000,Spice Junction,T3,19,5,2025-01-25 19:29:04,23.412,3.763,18,0,25.25,44.0,False,False,29.275985833333333,29.275985833333333,24.746731166666667,28.032,41.5,100.0,3,28.543,0.0,5.131,0.0,0.33992462234406506,1.0,0.2
R000,Spice Junction,T3,21,5,2025-01-25 21:50:50,30.931,8.336,18,0,51.12,444.935097,True,False,30.278842483333335,28.84550915,27.46661191666667,29.578,55.08,100.0,7,22.863,8.068,8.068,0.0,0.7230773150101591,1.0,0.4666666666666667
R000,Spice Junction,T3,14,6,2025-01-26 14:31:28,27.339,6.077,18,0,48.04,25.0,False,False,33.534845600000004,33.534845600000004,30.917156966666667,32.842,45.87,83.12,4,33.118,0.0,5.779,0.0,0.6774603728605043,0.8312,0.26666666666666666
R000,Spice Junction,T3,15,6,2025-01-26 15:41:09,24.763,4.821,18,0,43.28,49.0,True,False,30.128025833333332,28.6946925,26.699922133333335,26.699,36.09,66.39,1,29.311,0.0,4.548,0.0,0.6069614622655833,0.6639,0.06666666666666667
R000,Spice Junction,T3,16,6,2025-01-26 16:48:48,24.287,3.625,18,0,27.04,37.0,False,False,29.3128638,29.3128638,25.335554416666664,26.927,33.72,61.88,6,28.696,0.0,4.409,0.0,0.3664357672946761,0.6188,0.4
R000,Spice Junction,T3,17,6,2025-01-26 17:01:05,22.121,2.295,18,1,30.23,44.0,False,False,28.524692583333334,28.524692583333334,20.22863111666667,26.411,35.18,66.12,3,27.791,0.0,5.67,0.06666666666666667,0.41368188594967575,0.6612,0.2
R000,Spice Junction,T3,17,6,2025-01-26 17:01:48,24.244,3.469,18,2,35.51,49.0,False,False,30.693917683333332,30.693917683333332,21.171210933333334,29.159,40.0,72.35,2,29.877,0.0,5.633,0.13333333333333333,0.49188235820622683,0.7234999999999999,0.13333333333333333
R000,Spice Junction,T3,17,6,2025-01-26 17:56:27,22.678,3.114,18,0,26.05,56.0,False,False,28.066392699999998,28.066392699999998,19.643127566666667,25.361,30.72,63.09,3,27.133,0.0,4.455,0.0,0.35177317874657277,0.6309,0.2
R000,Spice Junction,T3,19,6,2025-01-26 19:44:25,23.349,3.495,18,0,29.35,49.0,False,False,30.139615566666667,30.139615566666667,23.199839133333334,28.937,42.02,100.0,2,29.323,0.0,5.974,0.0,0.4006484739069172,1.0,0.13333333333333333
R000,Spice Junction,T3,20,6,2025-01-26 20:04:03,27.542,6.125,18,0,43.36,36.0,False,False,33.525321516666665,33.525321516666665,27.500413833333333,33.391,49.2,100.0,4,32.925,0.0,5.383,0.0,0.6081463179058341,1.0,0.26666666666666666
R000,Spice Junction,T3,20,6,2025-01-26 20:12:27,28.395,6.414,18,1,37.66,274.279425,True,False,30.389267833333335,28.9559345,29.295849883333336,29.259,52.09,100.0,7,25.818,2.577,2.577,0.06666666666666667,0.5237253535379663,1.0,0.4666666666666667
R000,Spice Junction,T3,20,6,2025-01-26 20:38:47,24.353,4.395,18,0,30.94,148.346283,True,False,28.640144449999998,27.206811116666664,28.210542516666667,26.336,43.6,100.0,3,26.168,0.0,1.815,0.0,0.4241974797569014,1.0,0.2
