restaurant_id,restaurant_name,tier,honest_merchant,day_of_week,hour_of_day,order_time,actual_ready_time,for_button_time,rider_arrival_time,pos_ticket_cleared_time,base_kpt_minutes,true_kpt_minutes,hidden_load,rider_present_at_press,merchant_bias_offset_min,naive_kpt_estimate,acceptance_latency_seconds,zomato_concurrent_orders,local_foot_traffic_index,competitor_platform_orders,actual_rider_wait_minutes,naive_kpt_error
R000,Spice Junction,T3,False,2,13,2025-01-15 13:56:40,2025-01-15 14:23:07.060000000,2025-01-15 14:23:31.932893,2025-01-15 14:22:03.932893,2025-01-15 14:18:31.045656,18,26.451,4.754,True,12.49,25.399,39.52,1,100.0,6,1.052,1.052
R000,Spice Junction,T3,False,2,14,2025-01-15 14:35:15,2025-01-15 15:00:01.140000000,2025-01-15 15:06:50.268330,2025-01-15 15:06:20.268330,2025-01-15 14:57:15.501582,18,24.769,4.682,False,12.49,31.088,36.97,0,70.81,2,0.0,6.319
R000,Spice Junction,T3,False,2,19,2025-01-15 19:14:11,2025-01-15 19:47:39.380000000,2025-01-15 19:48:10.090202,2025-01-15 19:43:02.498121,2025-01-15 19:47:43.771220,18,33.473,10.163,True,12.49,28.858,61.55,0,100.0,8,4.615,4.615
R000,Spice Junction,T3,False,2,21,2025-01-15 21:55:49,2025-01-15 22:24:29.200000000,2025-01-15 22:22:54.434143,2025-01-15 22:22:26.434143,2025-01-15 22:20:11.162132,18,28.67,7.162,True,12.49,26.624,55.35,0,96.09,2,2.046,2.046
R000,Spice Junction,T3,False,2,23,2025-01-15 23:38:20,2025-01-16 00:01:52.400000000,2025-01-16 00:10:59.820280,2025-01-16 00:09:48.820280,2025-01-15 23:58:15.400750,18,23.54,3.859,False,12.49,31.48,28.84,0,34.45,2,0.0,7.94
R000,Spice Junction,T3,False,3,7,2025-01-16 07:09:14,2025-01-16 07:32:33.020000000,2025-01-16 07:36:51.362274,2025-01-16 07:35:47.362274,2025-01-16 07:30:57.234694,18,23.317,3.365,False,12.49,26.556,45.01,0,64.1,4,0.0,3.239
R000,Spice Junction,T3,False,3,10,2025-01-16 10:21:20,2025-01-16 10:41:32.540000000,2025-01-16 10:48:50.282616,2025-01-16 10:47:26.282616,2025-01-16 10:36:55.329635,18,20.209,1.399,False,12.49,26.105,20.34,0,40.57,0,0.0,5.896
R000,Spice Junction,T3,False,3,11,2025-01-16 11:04:45,2025-01-16 11:22:04.560000000,2025-01-16 11:35:00.279295,2025-01-16 11:34:09.279295,2025-01-16 11:21:57.105391,18,17.326,0.0,False,12.49,29.405,11.59,0,48.07,1,0.0,12.079
R000,Spice Junction,T3,False,3,13,2025-01-16 13:13:53,2025-01-16 13:38:38.300000000,2025-01-16 13:49:31.806455,2025-01-16 13:48:23.806455,2025-01-16 13:36:06.017753,18,24.755,4.59,False,12.49,34.513,43.05,0,100.0,2,0.0,9.758
R000,Spice Junction,T3,False,3,13,2025-01-16 13:21:34,2025-01-16 13:49:20.740000000,2025-01-16 13:48:32.931407,2025-01-16 13:47:15.164469,2025-01-16 13:48:53.299191,18,27.779,5.664,True,12.49,25.686,46.63,1,100.0,3,2.093,2.093
R000,Spice Junction,T3,False,3,19,2025-01-16 19:30:28,2025-01-16 19:56:26.560000000,2025-01-16 19:58:38.601057,2025-01-16 19:55:34.426012,2025-01-16 19:56:16.777418,18,25.976,5.069,True,12.49,25.107,42.78,0,100.0,3,0.869,0.869
R000,Spice Junction,T3,False,3,19,2025-01-16 19:33:31,2025-01-16 19:57:51.520000000,2025-01-16 20:04:40.209939,2025-01-16 20:03:55.209939,2025-01-16 19:59:28.442358,18,24.342,3.301,False,12.49,30.403,33.44,1,100.0,2,0.0,6.061
R000,Spice Junction,T3,False,3,19,2025-01-16 19:45:13,2025-01-16 20:08:28.240000000,2025-01-16 20:12:55.569952,2025-01-16 20:12:32.569952,2025-01-16 20:08:29.266609,18,23.254,2.86,False,12.49,27.326,28.45,2,100.0,1,0.0,4.072
R000,Spice Junction,T3,False,3,19,2025-01-16 19:53:40,2025-01-16 20:21:55.540000000,2025-01-16 20:22:43.805697,2025-01-16 20:17:27.747311,2025-01-16 20:23:27.724829,18,28.259,6.27,True,12.49,23.796,41.83,1,100.0,5,4.463,4.463
R000,Spice Junction,T3,False,3,20,2025-01-16 20:35:28,2025-01-16 21:02:32.560000000,2025-01-16 21:05:00.277148,2025-01-16 21:04:25.277148,2025-01-16 21:03:36.600771,18,27.076,5.884,True,12.49,28.955,45.77,0,100.0,4,0.0,1.879
R000,Spice Junction,T3,False,3,20,2025-01-16 20:57:32,2025-01-16 21:26:22.520000000,2025-01-16 21:30:31.140292,2025-01-16 21:29:22.140292,2025-01-16 21:27:32.408180,18,28.842,7.633,True,12.49,31.836,55.84,0,100.0,3,0.0,2.994
R000,Spice Junction,T3,False,4,3,2025-01-17 03:21:42,2025-01-17 03:39:45.060000000,2025-01-17 03:51:38.693422,2025-01-17 03:50:32.693422,2025-01-17 03:37:43.434695,18,18.051,0.0,False,12.49,28.845,23.77,0,13.3,0,0.0,10.794
R000,Spice Junction,T3,False,4,14,2025-01-17 14:17:27,2025-01-17 14:42:54.540000000,2025-01-17 14:48:23.937883,2025-01-17 14:47:06.937883,2025-01-17 14:43:01.963176,18,25.459,4.621,False,12.49,29.666,40.49,0,69.93,4,0.0,4.207
R000,Spice Junction,T3,False,4,14,2025-01-17 14:22:19,2025-01-17 14:47:07.600000000,2025-01-17 14:52:51.670258,2025-01-17 14:51:47.670258,2025-01-17 14:47:25.171733,18,24.81,4.26,False,12.49,29.478,43.66,1,61.72,3,0.0,4.668
R000,Spice Junction,T3,False,4,19,2025-01-17 19:34:51,2025-01-17 20:04:23.220000000,2025-01-17 20:08:00.953320,2025-01-17 20:07:17.953320,2025-01-17 20:07:09.613357,18,29.537,7.715,True,12.49,32.449,47.61,0,100.0,4,0.0,2.912
R000,Spice Junction,T3,False,4,19,2025-01-17 19:53:29,2025-01-17 20:19:50.060000000,2025-01-17 20:23:57.903353,2025-01-17 20:23:26.903353,2025-01-17 20:22:17.627303,18,26.351,6.533,False,12.49,29.965,46.37,0,100.0,5,0.0,3.614
R000,Spice Junction,T3,False,4,20,2025-01-17 20:48:36,2025-01-17 21:17:36.600000000,2025-01-17 21:17:24.056096,2025-01-17 21:15:07.063680,2025-01-17 21:17:23.584589,18,29.01,7.768,True,12.49,26.518,51.03,0,100.0,0,2.492,2.492
R000,Spice Junction,T3,False,4,20,2025-01-17 20:53:26,2025-01-17 21:22:33.800000000,2025-01-17 21:25:46.149496,2025-01-17 21:24:23.149496,2025-01-17 21:22:22.376194,18,29.13,6.48,False,12.49,30.952,48.03,1,100.0,6,0.0,1.822
R000,Spice Junction,T3,False,4,21,2025-01-17 21:37:44,2025-01-17 22:06:04.040000000,2025-01-17 22:09:20.741448,2025-01-17 22:09:03.741448,2025-01-17 22:07:43.730137,18,28.334,7.168,True,12.49,31.329,44.42,0,84.48,3,0.0,2.995
R000,Spice Junction,T3,False,5,6,2025-01-18 06:22:14,2025-01-18 06:40:35.420000000,2025-01-18 06:52:10.446691,2025-01-18 06:51:47.446691,2025-01-18 06:38:05.783611,18,18.357,0.0,False,12.49,29.557,16.21,0,34.83,0,0.0,11.2
R000,Spice Junction,T3,False,5,8,2025-01-18 08:29:11,2025-01-18 08:54:06.080000000,2025-01-18 08:57:08.226068,2025-01-18 08:56:47.226068,2025-01-18 08:49:45.296565,18,24.918,4.16,False,12.49,27.604,30.49,0,100.0,4,0.0,2.686
R000,Spice Junction,T3,False,5,11,2025-01-18 11:20:13,2025-01-18 11:44:20.740000000,2025-01-18 11:49:29.838083,2025-01-18 11:48:16.838083,2025-01-18 11:47:01.885706,18,24.129,4.244,True,12.49,28.064,31.24,0,68.71,1,0.0,3.935
R000,Spice Junction,T3,False,5,11,2025-01-18 11:53:26,2025-01-18 12:16:51.500000000,2025-01-18 12:24:06.025272,2025-01-18 12:23:19.025272,2025-01-18 12:17:00.203639,18,23.425,3.901,False,12.49,29.884,35.46,0,64.39,3,0.0,6.459
R000,Spice Junction,T3,False,5,12,2025-01-18 12:48:56,2025-01-18 13:21:42.380000000,2025-01-18 13:23:45.571276,2025-01-18 13:17:02.214925,2025-01-18 13:21:42.350379,18,32.773,9.32,True,12.49,28.104,53.73,0,100.0,5,4.669,4.669
R000,Spice Junction,T3,False,5,15,2025-01-18 15:58:25,2025-01-18 16:20:36.580000000,2025-01-18 16:27:31.500127,2025-01-18 16:26:01.500127,2025-01-18 16:20:31.885069,18,22.193,2.817,False,12.49,27.608,29.45,0,56.49,3,0.0,5.415
R000,Spice Junction,T3,False,5,16,2025-01-18 16:01:05,2025-01-18 16:21:41.840000000,2025-01-18 16:31:46.265340,2025-01-18 16:30:37.265340,2025-01-18 16:20:42.119130,18,20.614,1.04,False,12.49,29.538,21.53,1,48.09,2,0.0,8.924
R000,Spice Junction,T3,False,5,17,2025-01-18 17:15:08,2025-01-18 17:37:20.840000000,2025-01-18 17:43:34.549292,2025-01-18 17:42:19.549292,2025-01-18 17:36:54.999697,18,22.214,2.958,False,12.49,27.192,30.51,0,84.84,2,0.0,4.978
R000,Spice Junction,T3,False,5,20,2025-01-18 20:30:01,2025-01-18 20:59:25.660000000,2025-01-18 21:01:33.327149,2025-01-18 21:00:09.327149,2025-01-18 21:00:35.340817,18,29.411,7.445,True,12.49,30.139,45.06,0,100.0,7,0.0,0.728
R000,Spice Junction,T3,False,5,20,2025-01-18 20:41:02,2025-01-18 21:09:24.140000000,2025-01-18 21:11:21.905159,2025-01-18 21:11:03.905159,2025-01-18 21:06:18.077118,18,28.369,5.971,False,12.49,30.032,40.71,1,100.0,5,0.0,1.663
R000,Spice Junction,T3,False,5,22,2025-01-18 22:12:53,2025-01-18 22:38:49.940000000,2025-01-18 22:47:58.041919,2025-01-18 22:47:41.041919,2025-01-18 22:39:31.391496,18,25.949,5.654,False,12.49,34.801,40.14,0,67.36,5,0.0,8.852
R000,Spice Junction,T3,False,6,7,2025-01-19 07:41:21,2025-01-19 08:01:48.540000000,2025-01-19 08:10:06.636572,2025-01-19 08:09:50.636572,2025-01-19 07:59:46.088995,18,20.459,1.417,False,12.49,28.494,24.88,0,61.65,1,0.0,8.035
R000,Spice Junction,T3,False,6,7,2025-01-19 07:44:53,2025-01-19 08:06:52.340000000,2025-01-19 08:16:09.198864,2025-01-19 08:15:23.198864,2025-01-19 08:04:34.406153,18,21.989,1.807,False,12.49,30.503,21.59,1,70.32,1,0.0,8.514
R000,Spice Junction,T3,False,6,7,2025-01-19 07:49:19,2025-01-19 08:14:39.220000000,2025-01-19 08:20:46.131863,2025-01-19 08:20:16.131863,2025-01-19 08:10:34.310449,18,25.337,4.182,False,12.49,30.952,41.09,2,68.32,0,0.0,5.615
R000,Spice Junction,T3,False,6,8,2025-01-19 08:13:29,2025-01-19 08:36:02.600000000,2025-01-19 08:40:41.752200,2025-01-19 08:39:54.752200,2025-01-19 08:39:13.048239,18,22.56,3.05,True,12.49,26.429,32.39,0,100.0,2,0.0,3.869
R000,Spice Junction,T3,False,6,12,2025-01-19 12:27:42,2025-01-19 12:55:57.000000000,2025-01-19 13:00:47.720524,2025-01-19 12:59:45.720524,2025-01-19 12:54:23.604088,18,28.25,7.066,False,12.49,32.062,52.15,0,100.0,5,0.0,3.812
R000,Spice Junction,T3,False,6,13,2025-01-19 13:23:40,2025-01-19 13:47:31.480000000,2025-01-19 13:52:49.340604,2025-01-19 13:51:36.340604,2025-01-19 13:45:48.713616,18,23.858,4.584,False,12.49,27.939,27.86,0,100.0,5,0.0,4.081
R000,Spice Junction,T3,False,6,16,2025-01-19 16:59:19,2025-01-19 17:23:29.500000000,2025-01-19 17:31:46.721821,2025-01-19 17:30:18.721821,2025-01-19 17:25:47.320841,18,24.175,4.178,False,12.49,30.995,35.72,0,60.27,6,0.0,6.82
R000,Spice Junction,T3,False,6,18,2025-01-19 18:24:25,2025-01-19 18:44:38.380000000,2025-01-19 18:51:07.463563,2025-01-19 18:50:27.463563,2025-01-19 18:45:38.713826,18,20.223,1.261,False,12.49,26.041,22.4,0,100.0,5,0.0,5.818
R000,Spice Junction,T3,False,6,19,2025-01-19 19:10:19,2025-01-19 19:38:05.380000000,2025-01-19 19:43:55.997019,2025-01-19 19:43:27.997019,2025-01-19 19:37:08.160147,18,27.773,6.551,False,12.49,33.15,47.99,0,100.0,4,0.0,5.377
R000,Spice Junction,T3,False,6,19,2025-01-19 19:10:38,2025-01-19 19:36:05.540000000,2025-01-19 19:37:04.805083,2025-01-19 19:36:35.805083,2025-01-19 19:36:45.809242,18,25.459,4.536,True,12.49,25.963,43.09,1,100.0,3,0.0,0.504
R000,Spice Junction,T3,False,6,20,2025-01-19 20:36:50,2025-01-19 21:10:02.780000000,2025-01-19 21:10:14.324382,2025-01-19 21:09:54.324382,2025-01-19 21:08:46.116489,18,33.213,10.003,True,12.49,33.072,51.85,0,100.0,8,0.141,0.141
R000,Spice Junction,T3,False,6,20,2025-01-19 20:52:31,2025-01-19 21:16:04.720000000,2025-01-19 21:22:32.342008,2025-01-19 21:22:04.342008,2025-01-19 21:17:53.960933,18,23.562,3.689,False,12.49,29.556,34.32,0,100.0,5,0.0,5.994
R000,Spice Junction,T3,False,0,11,2025-01-20 11:54:15,2025-01-20 12:15:32.340000000,2025-01-20 12:24:26.080234,2025-01-20 12:24:00.080234,2025-01-20 12:17:11.121598,18,21.289,2.019,False,12.49,29.751,27.41,0,41.93,6,0.0,8.462
R000,Spice Junction,T3,False,0,13,2025-01-20 13:46:33,2025-01-20 14:15:27.780000000,2025-01-20 14:13:53.441876,2025-01-20 14:13:04.441876,2025-01-20 14:13:59.003908,18,28.913,7.298,True,12.49,26.524,51.79,0,100.0,6,2.389,2.389
R000,Spice Junction,T3,False,0,14,2025-01-20 14:52:46,2025-01-20 15:19:28.960000000,2025-01-20 15:22:33.562604,2025-01-20 15:21:03.562604,2025-01-20 15:18:15.104612,18,26.716,6.097,False,12.49,28.293,39.21,0,72.16,3,0.0,1.577
R000,Spice Junction,T3,False,0,17,2025-01-20 17:58:34,2025-01-20 18:19:32.860000000,2025-01-20 18:31:42.010776,2025-01-20 18:30:26.010776,2025-01-20 18:20:35.579962,18,20.981,1.821,False,12.49,31.867,25.77,0,56.63,0,0.0,10.886
R000,Spice Junction,T3,False,1,3,2025-01-21 03:54:20,2025-01-21 04:13:55.880000000,2025-01-21 04:24:04.834899,2025-01-21 04:23:26.834899,2025-01-21 04:12:30.394629,18,19.598,1.102,False,12.49,29.114,26.65,0,9.17,0,0.0,9.516
R000,Spice Junction,T3,False,1,12,2025-01-21 12:56:38,2025-01-21 13:25:49.760000000,2025-01-21 13:26:52.258613,2025-01-21 13:21:02.482191,2025-01-21 13:27:36.481424,18,29.196,7.129,True,12.49,24.408,43.85,0,100.0,5,4.788,4.788
R000,Spice Junction,T3,False,1,14,2025-01-21 14:22:51,2025-01-21 14:55:05.700000000,2025-01-21 14:54:00.007255,2025-01-21 14:52:12.694248,2025-01-21 14:52:49.293051,18,32.245,9.262,True,12.49,29.362,62.07,0,71.62,8,2.883,2.883
R000,Spice Junction,T3,False,1,16,2025-01-21 16:33:12,2025-01-21 16:55:36.960000000,2025-01-21 17:01:34.990011,2025-01-21 17:01:09.990011,2025-01-21 16:57:08.561541,18,22.416,3.271,False,12.49,27.967,33.69,0,40.22,0,0.0,5.551
R000,Spice Junction,T3,False,1,16,2025-01-21 16:42:24,2025-01-21 17:04:30.900000000,2025-01-21 17:09:41.626029,2025-01-21 17:08:43.626029,2025-01-21 17:07:00.459608,18,22.115,1.672,False,12.49,26.327,26.53,1,51.42,1,0.0,4.212
R000,Spice Junction,T3,False,1,21,2025-01-21 21:15:48,2025-01-21 21:40:08.460000000,2025-01-21 21:43:18.429813,2025-01-21 21:42:04.429813,2025-01-21 21:41:24.493949,18,24.341,4.258,True,12.49,26.274,40.25,0,89.96,5,0.0,1.933
R000,Spice Junction,T3,False,2,9,2025-01-22 09:44:15,2025-01-22 10:06:51.360000000,2025-01-22 10:15:12.520300,2025-01-22 10:14:18.520300,2025-01-22 10:09:22.411629,18,22.606,3.45,False,12.49,30.059,32.54,0,68.97,3,0.0,7.453
R000,Spice Junction,T3,False,2,13,2025-01-22 13:01:05,2025-01-22 13:26:25.520000000,2025-01-22 13:27:40.688366,2025-01-22 13:26:48.688366,2025-01-22 13:28:50.928405,18,25.342,5.092,True,12.49,25.728,32.7,0,95.75,7,0.0,0.386
R000,Spice Junction,T3,False,2,18,2025-01-22 18:23:30,2025-01-22 18:44:18.420000000,2025-01-22 18:51:21.614108,2025-01-22 18:49:56.614108,2025-01-22 18:43:57.275709,18,20.807,1.933,False,12.49,26.444,22.81,0,78.48,0,0.0,5.637
R000,Spice Junction,T3,False,2,19,2025-01-22 19:31:35,2025-01-22 19:56:24.200000000,2025-01-22 19:59:46.977988,2025-01-22 19:56:19.290940,2025-01-22 19:57:05.594909,18,24.82,4.23,True,12.49,24.738,35.4,0,100.0,4,0.082,0.082
R000,Spice Junction,T3,False,2,19,2025-01-22 19:41:45,2025-01-22 20:06:22.680000000,2025-01-22 20:15:29.296718,2025-01-22 20:14:12.296718,2025-01-22 20:07:48.269617,18,24.628,4.6,False,12.49,32.455,27.15,1,100.0,6,0.0,7.827
R000,Spice Junction,T3,False,3,9,2025-01-23 09:47:30,2025-01-23 10:09:59.580000000,2025-01-23 10:15:12.075248,2025-01-23 10:14:22.075248,2025-01-23 10:11:24.467171,18,22.493,3.503,False,12.49,26.868,38.03,0,79.01,1,0.0,4.375
R000,Spice Junction,T3,False,3,10,2025-01-23 10:07:46,2025-01-23 10:28:04.540000000,2025-01-23 10:37:11.753259,2025-01-23 10:36:32.753259,2025-01-23 10:27:35.527846,18,20.309,1.85,False,12.49,28.779,29.76,0,52.64,2,0.0,8.47
R000,Spice Junction,T3,False,3,10,2025-01-23 10:11:19,2025-01-23 10:34:50.800000000,2025-01-23 10:41:14.381272,2025-01-23 10:40:58.381272,2025-01-23 10:31:06.133278,18,23.53,2.629,False,12.49,29.656,26.65,1,37.04,3,0.0,6.126
R000,Spice Junction,T3,False,3,12,2025-01-23 12:29:17,2025-01-23 12:53:52.160000000,2025-01-23 13:03:25.193975,2025-01-23 13:02:31.193975,2025-01-23 12:54:43.111405,18,24.586,4.062,False,12.49,33.237,37.36,0,100.0,5,0.0,8.651
R000,Spice Junction,T3,False,3,12,2025-01-23 12:47:34,2025-01-23 13:13:18.220000000,2025-01-23 13:18:04.145565,2025-01-23 13:17:26.145565,2025-01-23 13:16:14.481316,18,25.737,5.432,False,12.49,29.869,35.25,0,100.0,3,0.0,4.132
R000,Spice Junction,T3,False,3,12,2025-01-23 12:47:35,2025-01-23 13:16:13.460000000,2025-01-23 13:19:45.173067,2025-01-23 13:18:08.162478,2025-01-23 13:16:25.360013,18,28.641,6.794,True,12.49,30.553,44.16,1,100.0,4,0.0,1.912
R000,Spice Junction,T3,False,3,19,2025-01-23 19:08:17,2025-01-23 19:39:02.960000000,2025-01-23 19:39:32.051086,2025-01-23 19:35:34.077748,2025-01-23 19:40:02.752178,18,30.766,8.208,True,12.49,27.285,44.72,0,100.0,5,3.481,3.481
R000,Spice Junction,T3,False,3,19,2025-01-23 19:48:33,2025-01-23 20:16:23.040000000,2025-01-23 20:23:34.604344,2025-01-23 20:22:43.604344,2025-01-23 20:15:29.456474,18,27.834,6.479,False,12.49,34.177,39.73,0,100.0,4,0.0,6.343
R000,Spice Junction,T3,False,3,22,2025-01-23 22:35:18,2025-01-23 23:00:25.260000000,2025-01-23 23:02:32.343933,2025-01-23 23:02:01.343933,2025-01-23 22:59:12.750592,18,25.121,4.827,True,12.49,26.722,39.47,0,61.77,6,0.0,1.601
R000,Spice Junction,T3,False,3,23,2025-01-23 23:53:12,2025-01-24 00:15:15.420000000,2025-01-24 00:26:44.709484,2025-01-24 00:25:52.709484,2025-01-24 00:18:24.684553,18,22.057,2.907,False,12.49,32.678,23.94,0,36.43,0,0.0,10.621
R000,Spice Junction,T3,False,4,7,2025-01-24 07:15:07,2025-01-24 07:35:58.300000000,2025-01-24 07:45:09.967424,2025-01-24 07:43:43.967424,2025-01-24 07:37:24.542220,18,20.855,2.063,False,12.49,28.616,26.33,0,56.07,3,0.0,7.761
R000,Spice Junction,T3,False,4,7,2025-01-24 07:40:43,2025-01-24 08:02:40.000000000,2025-01-24 08:11:08.559394,2025-01-24 08:10:47.559394,2025-01-24 08:02:28.472962,18,21.95,2.723,False,12.49,30.076,25.54,0,54.74,1,0.0,8.126
R000,Spice Junction,T3,False,4,8,2025-01-24 08:04:25,2025-01-24 08:26:29.500000000,2025-01-24 08:34:30.478063,2025-01-24 08:33:13.478063,2025-01-24 08:26:04.322666,18,22.075,2.146,False,12.49,28.808,34.72,0,88.52,0,0.0,6.733
R000,Spice Junction,T3,False,4,8,2025-01-24 08:51:36,2025-01-24 09:13:43.620000000,2025-01-24 09:18:58.985195,2025-01-24 09:18:05.985195,2025-01-24 09:17:30.681132,18,22.127,2.174,False,12.49,26.5,20.69,0,81.73,3,0.0,4.373
R000,Spice Junction,T3,False,4,12,2025-01-24 12:03:16,2025-01-24 12:30:57.760000000,2025-01-24 12:34:56.645635,2025-01-24 12:31:07.182941,2025-01-24 12:31:51.336721,18,27.696,6.163,True,12.49,27.853,51.22,0,100.0,2,0.0,0.157
R000,Spice Junction,T3,False,4,12,2025-01-24 12:37:27,2025-01-24 13:02:27.720000000,2025-01-24 13:04:27.488830,2025-01-24 12:59:45.342205,2025-01-24 13:03:00.034669,18,25.012,4.699,True,12.49,22.306,39.12,0,100.0,4,2.706,2.706
R000,Spice Junction,T3,False,4,16,2025-01-24 16:03:39,2025-01-24 16:25:59.940000000,2025-01-24 16:31:06.220572,2025-01-24 16:30:39.220572,2025-01-24 16:21:38.823084,18,22.349,2.108,False,12.49,27.004,13.99,0,48.03,0,0.0,4.655
R000,Spice Junction,T3,False,4,16,2025-01-24 16:30:30,2025-01-24 16:51:33.360000000,2025-01-24 17:00:32.665058,2025-01-24 16:59:21.665058,2025-01-24 16:52:41.168005,18,21.056,1.479,False,12.49,28.861,22.51,0,49.76,0,0.0,7.805
R000,Spice Junction,T3,False,4,19,2025-01-24 19:24:28,2025-01-24 19:55:26.560000000,2025-01-24 19:56:41.416631,2025-01-24 19:53:30.774585,2025-01-24 19:55:48.198734,18,30.976,8.626,True,12.49,29.046,53.38,0,100.0,6,1.93,1.93
R000,Spice Junction,T3,False,4,19,2025-01-24 19:38:38,2025-01-24 20:07:28.520000000,2025-01-24 20:09:15.270675,2025-01-24 20:05:59.131541,2025-01-24 20:06:45.358522,18,28.842,7.137,True,12.49,27.352,47.37,1,100.0,4,1.49,1.49
R000,Spice Junction,T3,False,4,21,2025-01-24 21:31:06,2025-01-24 21:59:12.540000000,2025-01-24 22:05:16.878392,2025-01-24 22:05:00.878392,2025-01-24 21:57:30.040713,18,28.109,6.217,False,12.49,33.915,39.01,0,96.69,9,0.0,5.806
R000,Spice Junction,T3,False,4,22,2025-01-24 22:13:40,2025-01-24 22:42:44.500000000,2025-01-24 22:40:34.222446,2025-01-24 22:39:52.222446,2025-01-24 22:38:41.340446,18,29.075,7.08,True,12.49,26.204,50.41,0,57.95,4,2.871,2.871
R000,Spice Junction,T3,False,5,4,2025-01-25 04:18:45,2025-01-25 04:39:04.560000000,2025-01-25 04:47:14.465279,2025-01-25 04:46:23.465279,2025-01-25 04:40:36.381090,18,20.326,1.94,False,12.49,27.641,27.68,0,3.3,1,0.0,7.315
R000,Spice Junction,T3,False,5,13,2025-01-25 13:38:30,2025-01-25 14:08:56.940000000,2025-01-25 14:08:19.233552,2025-01-25 14:04:11.543722,2025-01-25 14:06:58.735049,18,30.449,7.979,True,12.49,25.692,57.95,0,100.0,6,4.757,4.757
R000,Spice Junction,T3,False,5,16,2025-01-25 16:10:00,2025-01-25 16:29:17.940000000,2025-01-25 16:40:59.129048,2025-01-25 16:39:52.129048,2025-01-25 16:28:15.534674,18,19.299,0.0,False,12.49,29.869,31.44,0,57.22,0,0.0,10.57
R000,Spice Junction,T3,False,5,18,2025-01-25 18:10:15,2025-01-25 18:30:26.460000000,2025-01-25 18:37:43.186486,2025-01-25 18:37:06.186486,2025-01-25 18:28:20.451922,18,20.191,1.178,False,12.49,26.853,26.22,0,100.0,0,0.0,6.662
R000,Spice Junction,T3,False,5,19,2025-01-25 19:29:04,2025-01-25 19:52:28.720000000,2025-01-25 19:58:20.559150,2025-01-25 19:57:36.559150,2025-01-25 19:53:48.803870,18,23.412,3.763,False,12.49,28.543,25.25,0,100.0,3,0.0,5.131
R000,Spice Junction,T3,False,5,21,2025-01-25 21:50:50,2025-01-25 22:21:45.860000000,2025-01-25 22:21:06.730549,2025-01-25 22:13:41.795452,2025-01-25 22:18:17.996715,18,30.931,8.336,True,12.49,22.863,51.12,0,100.0,7,8.068,8.068
R000,Spice Junction,T3,False,6,14,2025-01-26 14:31:28,2025-01-26 14:58:48.340000000,2025-01-26 15:05:00.090736,2025-01-26 15:04:35.090736,2025-01-26 15:02:23.029418,18,27.339,6.077,False,12.49,33.118,48.04,0,83.12,4,0.0,5.779
R000,Spice Junction,T3,False,6,15,2025-01-26 15:41:09,2025-01-26 16:05:54.780000000,2025-01-26 16:11:16.681550,2025-01-26 16:10:27.681550,2025-01-26 16:07:50.995328,18,24.763,4.821,True,12.49,29.311,43.28,0,66.39,1,0.0,4.548
R000,Spice Junction,T3,False,6,16,2025-01-26 16:48:48,2025-01-26 17:13:05.220000000,2025-01-26 17:18:06.771828,2025-01-26 17:17:29.771828,2025-01-26 17:14:08.133265,18,24.287,3.625,False,12.49,28.696,27.04,0,61.88,6,0.0,4.409
R000,Spice Junction,T3,False,6,17,2025-01-26 17:01:05,2025-01-26 17:23:12.260000000,2025-01-26 17:29:36.481555,2025-01-26 17:28:52.481555,2025-01-26 17:21:18.717867,18,22.121,2.295,False,12.49,27.791,30.23,1,66.12,3,0.0,5.67
R000,Spice Junction,T3,False,6,17,2025-01-26 17:01:48,2025-01-26 17:26:02.640000000,2025-01-26 17:32:29.635061,2025-01-26 17:31:40.635061,2025-01-26 17:22:58.272656,18,24.244,3.469,False,12.49,29.877,35.51,2,72.35,2,0.0,5.633
R000,Spice Junction,T3,False,6,17,2025-01-26 17:56:27,2025-01-26 18:19:07.680000000,2025-01-26 18:24:30.983562,2025-01-26 18:23:34.983562,2025-01-26 18:16:05.587654,18,22.678,3.114,False,12.49,27.133,26.05,0,63.09,3,0.0,4.455
R000,Spice Junction,T3,False,6,19,2025-01-26 19:44:25,2025-01-26 20:07:45.940000000,2025-01-26 20:14:33.376934,2025-01-26 20:13:44.376934,2025-01-26 20:07:36.990348,18,23.349,3.495,False,12.49,29.323,29.35,0,100.0,2,0.0,5.974
R000,Spice Junction,T3,False,6,20,2025-01-26 20:04:03,2025-01-26 20:31:35.520000000,2025-01-26 20:37:34.519291,2025-01-26 20:36:58.519291,2025-01-26 20:31:33.024830,18,27.542,6.125,False,12.49,32.925,43.36,0,100.0,4,0.0,5.383
R000,Spice Junction,T3,False,6,20,2025-01-26 20:12:27,2025-01-26 20:40:50.700000000,2025-01-26 20:42:50.356070,2025-01-26 20:38:16.076645,2025-01-26 20:41:44.750993,18,28.395,6.414,True,12.49,25.818,37.66,1,100.0,7,2.577,2.577
